Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);VENTO, VELOCIDADE HORARIA(m/s)
24/01/2018;1600;0;63;2,2
24/01/2018;1700;0;64;2,1
24/01/2018;1800;0;64;1,5
24/01/2018;1900;0;60;0,6
24/01/2018;2000;0;55;0
24/01/2018;2100;0;66;1,3
24/01/2018;2200;0;72;2,6
24/01/2018;2300;0;76;0,2
25/01/2018;0;0;83;0,5
25/01/2018;100;1,6;87;0,4
25/01/2018;200;0,2;91;0
25/01/2018;300;0;92;0
25/01/2018;400;0;92;0
25/01/2018;500;0;93;0
25/01/2018;600;0;93;0
25/01/2018;700;0;93;0
25/01/2018;800;0;94;0
25/01/2018;900;0;94;0
25/01/2018;1000;0;94;0
25/01/2018;1100;0;93;0
25/01/2018;1200;0;73;0
25/01/2018;1300;0;67;1,1
25/01/2018;1400;0;59;0,8
25/01/2018;1500;0;58;1,5
25/01/2018;1600;0;54;0,9
25/01/2018;1700;0;50;0,8
25/01/2018;1800;0;47;0,7
25/01/2018;1900;0;72;4,2
25/01/2018;2000;0,8;82;1,2
25/01/2018;2100;0,2;87;0,5
25/01/2018;2200;0;87;0
25/01/2018;2300;0;90;0
26/01/2018;0;0;91;0
26/01/2018;100;0;91;0
26/01/2018;200;0;91;0
26/01/2018;300;0;92;0
26/01/2018;400;0;92;0,3
26/01/2018;500;0;91;0
26/01/2018;600;0;92;0
26/01/2018;700;0;92;0
26/01/2018;800;0;92;0
26/01/2018;900;0;92;0
26/01/2018;1000;0;92;0
26/01/2018;1100;0;88;0,1
26/01/2018;1200;0;71;0,5
26/01/2018;1300;0;65;0,3
26/01/2018;1400;0;61;2
26/01/2018;1500;0;53;1,3
26/01/2018;1600;0;48;1
26/01/2018;1700;0;62;3,7
26/01/2018;1800;0;69;2,6
26/01/2018;1900;0;70;0,3
26/01/2018;2000;0;64;2,8
26/01/2018;2100;0;65;2,6
26/01/2018;2200;0;68;3,3
26/01/2018;2300;0;72;1,4
27/01/2018;0;0;73;0,8
27/01/2018;100;0;71;1
27/01/2018;200;0;72;0,5
27/01/2018;300;0;72;1,3
27/01/2018;400;0;72;1,8
27/01/2018;500;0;81;0
27/01/2018;600;0;83;0
27/01/2018;700;0;80;1,2
27/01/2018;800;0;82;1,1
27/01/2018;900;0;83;1,8
27/01/2018;1000;0;79;2,2
27/01/2018;1100;0;74;1
27/01/2018;1200;0;66;0,7
27/01/2018;1300;0;65;0,5
27/01/2018;1400;0;63;1,1
27/01/2018;1500;0;55;0,7
27/01/2018;1600;0;53;1,3
27/01/2018;1700;3,8;80;4,7
27/01/2018;1800;15,6;87;3,5
27/01/2018;1900;22;93;0,5
27/01/2018;2000;0,2;93;0
27/01/2018;2100;0,2;92;0,1
27/01/2018;2200;0;91;0
27/01/2018;2300;0;92;0,4
28/01/2018;0;0;92;0,1
28/01/2018;100;0;92;0,2
28/01/2018;200;0;84;1,8
28/01/2018;300;0;81;0,3
28/01/2018;400;0;81;0
28/01/2018;500;0;85;0
28/01/2018;600;0;88;0
28/01/2018;700;0;89;0
28/01/2018;800;0;90;0
28/01/2018;900;0;91;0
28/01/2018;1000;0;91;0
28/01/2018;1100;0;89;0
28/01/2018;1200;0;82;0,9
28/01/2018;1300;0;74;2,1
28/01/2018;1400;0;69;2,3
28/01/2018;1500;0;67;1,6
28/01/2018;1600;0;65;1,6
28/01/2018;1700;0;60;2,3
28/01/2018;1800;0;52;2
28/01/2018;1900;0;49;0,5
28/01/2018;2000;0;66;2,8
28/01/2018;2100;0;72;0,4
28/01/2018;2200;0;78;0
28/01/2018;2300;0,2;84;0
29/01/2018;0;0;87;0,2
29/01/2018;100;0;88;0
29/01/2018;200;0;87;0
29/01/2018;300;0;88;0
29/01/2018;400;0;89;0
29/01/2018;500;0;91;0
29/01/2018;600;0;92;0
29/01/2018;700;0;92;0
29/01/2018;800;0;92;0
29/01/2018;900;0;91;0
29/01/2018;1000;0;91;0,2
29/01/2018;1100;0,8;89;1,5
29/01/2018;1200;4,2;92;1,1
29/01/2018;1300;13,6;93;0
29/01/2018;1400;1,2;93;1
29/01/2018;1500;0;88;1,8
29/01/2018;1600;0;80;1,8
29/01/2018;1700;0;72;2,4
29/01/2018;1800;0;64;2
29/01/2018;1900;0;64;1,1
29/01/2018;2000;0;70;0
29/01/2018;2100;0;78;0,7
29/01/2018;2200;1,8;87;0,1
29/01/2018;2300;3,4;90;0
30/01/2018;0;1,8;92;0
30/01/2018;100;0,4;93;0,3
30/01/2018;200;0,2;92;0,7
30/01/2018;300;0,2;93;0
30/01/2018;400;0,2;93;0
30/01/2018;500;0,6;93;0
30/01/2018;600;0;93;0
30/01/2018;700;2,6;93;0
30/01/2018;800;0;94;0
30/01/2018;900;0;94;0
30/01/2018;1000;0;94;0
30/01/2018;1100;0,4;93;0
30/01/2018;1200;0;93;0
30/01/2018;1300;0,2;89;1,1
30/01/2018;1400;0,2;87;0,5
30/01/2018;1500;0;86;0,8
30/01/2018;1600;0;83;0,9
30/01/2018;1700;2;89;1
30/01/2018;1800;3,2;91;1,1
30/01/2018;1900;1,4;92;1,1
30/01/2018;2000;0,2;91;1,4
30/01/2018;2100;0;88;1,6
30/01/2018;2200;0;86;0,9
30/01/2018;2300;0;85;0,5
31/01/2018;0;0;83;2
31/01/2018;100;0;85;0
31/01/2018;200;0;87;0,2
31/01/2018;300;0;88;0
31/01/2018;400;0;91;1,1
31/01/2018;500;0;90;0,4
31/01/2018;600;0;88;0,4
31/01/2018;700;0;89;0
31/01/2018;800;0;92;0
31/01/2018;900;0;93;0
31/01/2018;1000;0;94;0
31/01/2018;1100;0;88;1,3
31/01/2018;1200;0;71;2,5
31/01/2018;1300;0;62;1,1
31/01/2018;1400;0;64;0,8
31/01/2018;1500;0;55;0,9
31/01/2018;1600;0;55;0,3
31/01/2018;1700;0;52;2,5
31/01/2018;1800;0;52;1,8
31/01/2018;1900;0;45;2,1
31/01/2018;2000;0;42;2,1
31/01/2018;2100;0;50;2,7
31/01/2018;2200;0;59;1,8
31/01/2018;2300;0;69;2,3
01/02/2018;0;0;68;1,7
01/02/2018;100;0;68;1,2
01/02/2018;200;0;78;0,3
01/02/2018;300;0;83;0
01/02/2018;400;0;86;0
01/02/2018;500;0;88;1,6
01/02/2018;600;0;88;0
01/02/2018;700;0;91;0
01/02/2018;800;0;92;0
01/02/2018;900;0;92;0
01/02/2018;1000;0;92;0
01/02/2018;1100;0;83;0
01/02/2018;1200;0;71;1,1
01/02/2018;1300;0;61;2
01/02/2018;1400;0;56;1
01/02/2018;1500;0;50;1,6
01/02/2018;1600;0;47;1,9
01/02/2018;1700;0;42;1,5
01/02/2018;1800;0;35;1,6
01/02/2018;1900;0;38;2,3
01/02/2018;2000;0;38;1,9
01/02/2018;2100;0;41;2,2
01/02/2018;2200;0;51;1
01/02/2018;2300;0;63;1,8
02/02/2018;0;0;68;2,7
02/02/2018;100;0;75;0,1
02/02/2018;200;0;83;0
02/02/2018;300;0;85;1,9
02/02/2018;400;0;84;0,3
02/02/2018;500;0;87;1,1
02/02/2018;600;0;86;0,2
02/02/2018;700;0;85;1,1
02/02/2018;800;0;84;1,6
02/02/2018;900;0;80;0,1
02/02/2018;1000;0;82;1,4
02/02/2018;1100;0;81;0,1
02/02/2018;1200;0;75;0,4
02/02/2018;1300;0;65;0,8
02/02/2018;1400;0;56;0,6
02/02/2018;1500;0;54;0,9
02/02/2018;1600;0;54;0,7
02/02/2018;1700;0;50;0,8
02/02/2018;1800;0;47;1,3
02/02/2018;1900;0;48;1,3
02/02/2018;2000;0;50;0,8
02/02/2018;2100;0;53;1,9
